edge_threshold,price_filter,prob_source,size_style,cost_model,n_trades,win_rate,avg_edge,gross_pnl,net_pnl,risk,roi_on_risk,max_drawdown,best_city,worst_city,best_strike_zone,worst_strike_zone
0.03,0.30-0.70,model_prob_raw,kelly_quarter,spread_2c,215,0.5720930232558139,0.27355835721800964,7424.64197241053,6195.128912184675,31698.09580530988,0.1954416741698062,1440.3100374309481,miami,denver,bin_between,threshold_greater
0.03,0.30-0.70,model_prob_raw,kelly_quarter,fee_kalshi,215,0.5720930232558139,0.27355835721800964,7424.64197241053,6395.378653377768,31698.09580530988,0.2017590801876008,1429.3229262722627,miami,denver,bin_between,threshold_greater
0.03,0.30-0.70,model_prob_recal,flat_1,gross,198,0.5959595959595959,0.28444951290194387,16.45,16.45,101.55,0.16198916789758738,5.414999999999999,philadelphia,denver,bin_between,threshold_greater
0.03,0.30-0.70,model_prob_recal,flat_1,spread_2c,198,0.5959595959595959,0.28444951290194387,16.45,12.489999999999997,101.55,0.1229935992122107,5.675000000000001,philadelphia,denver,bin_between,threshold_greater
0.03,0.30-0.70,model_prob_recal,flat_1,fee_kalshi,198,0.5959595959595959,0.28444951290194387,16.45,13.135615499999998,101.55,0.12935121122599702,5.630209750000001,philadelphia,denver,bin_between,threshold_greater
0.03,0.30-0.70,model_prob_recal,dollar_risk_1,gross,198,0.5959595959595959,0.28444951290194387,34.72890891250046,34.72890891250046,198.0,0.17539852986111343,11.567305044728947,philadelphia,denver,bin_between,threshold_greater
0.03,0.30-0.70,model_prob_recal,dollar_risk_1,spread_2c,198,0.5959595959595959,0.28444951290194387,34.72890891250046,26.65151854444909,198.0,0.13460362901236914,12.575023787986275,philadelphia,denver,bin_between,threshold_greater
0.03,0.30-0.70,model_prob_recal,dollar_risk_1,fee_kalshi,198,0.5959595959595959,0.28444951290194387,34.72890891250046,27.977408912500458,198.0,0.14130004501262858,12.405905044728947,philadelphia,denver,bin_between,threshold_greater
0.03,0.30-0.70,model_prob_recal,kelly_quarter,gross,198,0.5959595959595959,0.28444951290194387,8010.477893773646,8010.477893773646,30308.659906572393,0.2642966702739828,1279.6003787088862,miami,denver,bin_between,threshold_greater
0.03,0.30-0.70,model_prob_recal,kelly_quarter,spread_2c,198,0.5959595959595959,0.28444951290194387,8010.477893773646,6832.731477742639,30308.659906572393,0.22543825754107227,1375.6995052311308,miami,denver,bin_between,threshold_greater
