city,target,ticker,snapshot_hour_utc,candle_count,last_ts,last_close,last_yes_bid,last_yes_ask,last_mid,last_volume
la,2026-05-17,KXHIGHLAX-26MAY17-B72.5,12,39,1779019200,,0.03,0.06,0.045,0
la,2026-05-17,KXHIGHLAX-26MAY17-B72.5,20,58,1779048000,0.1,0.1,0.14,0.12000000000000001,635.71
la,2026-05-17,KXHIGHLAX-26MAY17-T66,4,7,1778990280,,0.0,0.01,0.005,0
la,2026-05-17,KXHIGHLAX-26MAY17-T66,12,14,1779018060,,0.0,0.01,0.005,0
la,2026-05-17,KXHIGHLAX-26MAY17-T66,20,29,1779048000,,0.0,0.01,0.005,0
la,2026-05-17,KXHIGHLAX-26MAY17-B70.5,4,49,1778990400,,0.46,0.47,0.46499999999999997,0
la,2026-05-17,KXHIGHLAX-26MAY17-B70.5,12,46,1779019200,0.49,0.48,0.5,0.49,130.62
la,2026-05-17,KXHIGHLAX-26MAY17-B70.5,20,61,1779048000,0.9,0.85,0.91,0.88,127.75
denver,2026-05-17,KXHIGHDEN-26MAY17-B73.5,4,6,1778990340,,0.02,0.03,0.025,0
denver,2026-05-17,KXHIGHDEN-26MAY17-B73.5,12,2,1779015960,0.01,0.0,0.02,0.01,5.0
denver,2026-05-17,KXHIGHDEN-26MAY17-B73.5,20,4,1779046140,0.01,0.0,0.01,0.005,10.0
denver,2026-05-17,KXHIGHDEN-26MAY17-T74,4,3,1778990340,,0.01,0.02,0.015,0
denver,2026-05-17,KXHIGHDEN-26MAY17-T74,12,3,1779018240,,0.0,0.01,0.005,0
denver,2026-05-17,KXHIGHDEN-26MAY17-T74,20,20,1779047940,,0.0,0.01,0.005,0
denver,2026-05-17,KXHIGHDEN-26MAY17-B71.5,4,16,1778990400,,0.06,0.15,0.105,0
denver,2026-05-17,KXHIGHDEN-26MAY17-B71.5,12,15,1779018180,,0.01,0.05,0.030000000000000002,0
denver,2026-05-17,KXHIGHDEN-26MAY17-B71.5,20,14,1779048000,,0.01,0.03,0.02,0
denver,2026-05-17,KXHIGHDEN-26MAY17-T67,4,18,1778990400,,0.35,0.43,0.39,0
denver,2026-05-17,KXHIGHDEN-26MAY17-T67,12,39,1779018960,0.64,0.63,0.64,0.635,4.0
denver,2026-05-17,KXHIGHDEN-26MAY17-T67,20,22,1779047940,,0.0,0.01,0.005,0
denver,2026-05-17,KXHIGHDEN-26MAY17-B69.5,4,24,1778990400,,0.14,0.16,0.15000000000000002,0
denver,2026-05-17,KXHIGHDEN-26MAY17-B69.5,12,37,1779019200,,0.05,0.06,0.055,0
denver,2026-05-17,KXHIGHDEN-26MAY17-B69.5,20,55,1779047940,,0.08,0.09,0.08499999999999999,0
denver,2026-05-17,KXHIGHDEN-26MAY17-B67.5,4,23,1778990400,,0.26,0.35,0.305,0
denver,2026-05-17,KXHIGHDEN-26MAY17-B67.5,12,32,1779019020,,0.31,0.34,0.325,0
denver,2026-05-17,KXHIGHDEN-26MAY17-B67.5,20,55,1779047940,,0.84,0.92,0.88,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-B92.5,4,20,1778990340,0.27,0.26,0.28,0.27,4.0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-B92.5,12,29,1779018960,,0.42,0.43,0.425,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-B92.5,20,36,1779048000,,0.01,0.02,0.015,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-B86.5,4,5,1778989080,,0.02,0.07,0.045000000000000005,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-B86.5,12,17,1779018960,,0.01,0.03,0.02,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-B86.5,20,11,1779048000,,0.0,0.01,0.005,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-T93,4,10,1778990280,,0.05,0.06,0.055,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-T93,12,21,1779019020,,0.02,0.06,0.04,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-T93,20,5,1779046920,,0.0,0.01,0.005,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-T86,4,1,1778990280,,0.01,0.02,0.015,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-T86,12,6,1779015600,0.01,0.0,0.01,0.005,10.0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-T86,20,8,1779048000,,0.0,0.01,0.005,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-B88.5,4,6,1778990400,,0.27,0.28,0.275,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-B88.5,12,20,1779019080,,0.09,0.16,0.125,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-B88.5,20,45,1779048000,,0.44,0.45,0.445,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-B90.5,4,16,1778990280,,0.4,0.44,0.42000000000000004,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-B90.5,12,28,1779019200,,0.36,0.48,0.42,0
philadelphia,2026-05-17,KXHIGHPHIL-26MAY17-B90.5,20,44,1779048000,,0.54,0.61,0.575,0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-T98,4,11,1778990220,,0.01,0.02,0.015,0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-T98,12,32,1779019200,0.01,0.0,0.02,0.01,3.0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-T98,20,1,1779045960,0.01,0.0,0.01,0.005,33.0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-B97.5,4,10,1778990340,,0.05,0.06,0.055,0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-B97.5,12,40,1779019200,,0.09,0.11,0.1,0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-B97.5,20,37,1779048000,,0.04,0.06,0.05,0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-B95.5,4,13,1778990400,0.54,0.52,0.54,0.53,3.0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-B95.5,12,49,1779019200,,0.51,0.54,0.525,0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-B95.5,20,44,1779048000,,0.68,0.7,0.69,0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-B93.5,4,18,1778990400,0.33,0.32,0.33,0.325,1.0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-B93.5,12,36,1779019200,,0.33,0.34,0.335,0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-B93.5,20,43,1779048000,,0.22,0.24,0.22999999999999998,0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-B91.5,4,19,1778990400,,0.04,0.05,0.045,0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-B91.5,12,32,1779019200,0.02,0.02,0.03,0.025,50.94
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-B91.5,20,34,1779048000,,0.01,0.05,0.030000000000000002,0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-T91,4,6,1778989920,,0.0,0.01,0.005,0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-T91,12,6,1779018660,,0.0,0.01,0.005,0
phoenix,2026-05-17,KXHIGHTPHX-26MAY17-T91,20,24,1779047940,,0.0,0.01,0.005,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-B81.5,4,14,1778990400,,0.05,0.06,0.055,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-B81.5,12,27,1779019140,,0.02,0.05,0.035,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-B81.5,20,17,1779048000,,0.0,0.01,0.005,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-T81,4,40,1778989800,,0.02,0.04,0.03,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-T81,12,20,1779019020,,0.01,0.02,0.015,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-T81,20,13,1779048000,,0.0,0.01,0.005,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-B85.5,4,28,1778990400,,0.2,0.24,0.22,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-B85.5,12,17,1779019020,,0.31,0.36,0.33499999999999996,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-B85.5,20,25,1779048000,,0.0,0.01,0.005,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-B87.5,4,31,1778990400,,0.29,0.32,0.305,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-B87.5,12,21,1779018720,,0.32,0.4,0.36,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-B87.5,20,56,1779048000,,0.88,0.96,0.9199999999999999,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-T88,4,32,1778990400,0.26,0.25,0.27,0.26,7.0
boston,2026-05-17,KXHIGHTBOS-26MAY17-T88,12,19,1779018960,0.24,0.23,0.24,0.235,3.0
boston,2026-05-17,KXHIGHTBOS-26MAY17-T88,20,52,1779048000,,0.07,0.1,0.085,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-B83.5,4,10,1778990400,,0.16,0.17,0.165,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-B83.5,12,30,1779019200,,0.08,0.15,0.11499999999999999,0
boston,2026-05-17,KXHIGHTBOS-26MAY17-B83.5,20,14,1779048000,,0.0,0.01,0.005,0
nyc,2026-05-18,KXHIGHNY-26MAY18-B77.5,4,8,1779076740,,0.0,0.01,0.005,0
nyc,2026-05-18,KXHIGHNY-26MAY18-B77.5,12,4,1779105600,,0.0,0.01,0.005,0
nyc,2026-05-18,KXHIGHNY-26MAY18-B77.5,20,36,1779134400,,0.0,0.01,0.005,0
nyc,2026-05-18,KXHIGHNY-26MAY18-B79.5,4,17,1779076740,0.01,0.01,0.02,0.015,10.0
nyc,2026-05-18,KXHIGHNY-26MAY18-B79.5,12,18,1779105300,,0.0,0.01,0.005,0
nyc,2026-05-18,KXHIGHNY-26MAY18-B79.5,20,33,1779134400,,0.0,0.01,0.005,0
nyc,2026-05-18,KXHIGHNY-26MAY18-B81.5,4,44,1779076800,,0.02,0.03,0.025,0
nyc,2026-05-18,KXHIGHNY-26MAY18-B81.5,12,11,1779105540,,0.0,0.01,0.005,0
nyc,2026-05-18,KXHIGHNY-26MAY18-B81.5,20,33,1779134400,,0.0,0.01,0.005,0
nyc,2026-05-18,KXHIGHNY-26MAY18-T84,4,29,1779076800,,0.82,0.83,0.825,0
nyc,2026-05-18,KXHIGHNY-26MAY18-T84,12,43,1779105420,0.91,0.9,0.91,0.905,5.0
nyc,2026-05-18,KXHIGHNY-26MAY18-T84,20,38,1779134340,,0.99,1.0,0.995,0
nyc,2026-05-18,KXHIGHNY-26MAY18-B83.5,4,29,1779076800,,0.16,0.17,0.165,0
nyc,2026-05-18,KXHIGHNY-26MAY18-B83.5,12,44,1779105420,,0.08,0.09,0.08499999999999999,0
nyc,2026-05-18,KXHIGHNY-26MAY18-B83.5,20,40,1779134400,,0.0,0.01,0.005,0
nyc,2026-05-18,KXHIGHNY-26MAY18-T77,4,4,1779076740,,0.0,0.01,0.005,0
nyc,2026-05-18,KXHIGHNY-26MAY18-T77,12,7,1779105600,,0.0,0.01,0.005,0
nyc,2026-05-18,KXHIGHNY-26MAY18-T77,20,34,1779134400,,0.0,0.01,0.005,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-T82,4,52,1779076800,,0.58,0.6,0.59,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-T82,12,61,1779105600,0.7,0.7,0.73,0.715,3.17
chicago,2026-05-18,KXHIGHCHI-26MAY18-T82,20,60,1779134400,,0.92,0.95,0.935,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-B86.5,4,41,1779076800,,0.02,0.03,0.025,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-B86.5,12,7,1779105600,,0.0,0.01,0.005,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-B86.5,20,12,1779133380,,0.0,0.01,0.005,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-T89,4,9,1779076500,,0.0,0.01,0.005,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-T89,12,9,1779105540,,0.0,0.01,0.005,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-T89,20,10,1779133380,,0.0,0.01,0.005,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-B88.5,4,61,1779076800,,0.01,0.02,0.015,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-B88.5,12,9,1779105420,,0.0,0.01,0.005,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-B88.5,20,10,1779133380,,0.0,0.01,0.005,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-B84.5,4,29,1779076800,,0.04,0.05,0.045,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-B84.5,12,34,1779105600,,0.02,0.04,0.03,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-B84.5,20,46,1779134280,,0.01,0.02,0.015,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-B82.5,4,50,1779076800,,0.37,0.38,0.375,0
chicago,2026-05-18,KXHIGHCHI-26MAY18-B82.5,12,52,1779105600,0.28,0.25,0.28,0.265,3.47
chicago,2026-05-18,KXHIGHCHI-26MAY18-B82.5,20,60,1779134400,,0.06,0.07,0.065,0
miami,2026-05-18,KXHIGHMIA-26MAY18-T91,4,14,1779076020,,0.01,0.02,0.015,0
miami,2026-05-18,KXHIGHMIA-26MAY18-T91,12,14,1779105600,,0.01,0.02,0.015,0
miami,2026-05-18,KXHIGHMIA-26MAY18-T91,20,22,1779134400,,0.0,0.01,0.005,0
miami,2026-05-18,KXHIGHMIA-26MAY18-B90.5,4,54,1779076800,,0.12,0.15,0.135,0
miami,2026-05-18,KXHIGHMIA-26MAY18-B90.5,12,22,1779105600,,0.05,0.14,0.095,0
miami,2026-05-18,KXHIGHMIA-26MAY18-B90.5,20,23,1779134340,,0.0,0.01,0.005,0
miami,2026-05-18,KXHIGHMIA-26MAY18-T84,4,9,1779075480,,0.02,0.03,0.025,0
miami,2026-05-18,KXHIGHMIA-26MAY18-T84,12,17,1779105600,,0.0,0.03,0.015,0
miami,2026-05-18,KXHIGHMIA-26MAY18-T84,20,38,1779134400,,0.0,0.01,0.005,0
miami,2026-05-18,KXHIGHMIA-26MAY18-B88.5,4,19,1779076680,0.43,0.42,0.43,0.425,22.2
miami,2026-05-18,KXHIGHMIA-26MAY18-B88.5,12,57,1779105600,,0.41,0.45,0.43,0
miami,2026-05-18,KXHIGHMIA-26MAY18-B88.5,20,60,1779134400,0.29,0.28,0.33,0.30500000000000005,7.88
miami,2026-05-18,KXHIGHMIA-26MAY18-B84.5,4,51,1779076740,,0.08,0.09,0.08499999999999999,0
miami,2026-05-18,KXHIGHMIA-26MAY18-B84.5,12,56,1779105600,,0.11,0.12,0.11499999999999999,0
miami,2026-05-18,KXHIGHMIA-26MAY18-B84.5,20,43,1779134400,,0.0,0.01,0.005,0
miami,2026-05-18,KXHIGHMIA-26MAY18-B86.5,4,57,1779076800,,0.34,0.36,0.35,0
miami,2026-05-18,KXHIGHMIA-26MAY18-B86.5,12,57,1779105600,,0.39,0.44,0.41500000000000004,0
miami,2026-05-18,KXHIGHMIA-26MAY18-B86.5,20,59,1779134400,0.66,0.7,0.75,0.725,5.75
austin,2026-05-18,KXHIGHAUS-26MAY18-B94.5,4,54,1779076800,,0.11,0.12,0.11499999999999999,0
austin,2026-05-18,KXHIGHAUS-26MAY18-B94.5,12,22,1779105420,0.06,0.06,0.07,0.065,14.0
austin,2026-05-18,KXHIGHAUS-26MAY18-B94.5,20,54,1779134400,,0.16,0.26,0.21000000000000002,0
austin,2026-05-18,KXHIGHAUS-26MAY18-B96.5,4,1,1779066000,,0.0,0.02,0.01,0
austin,2026-05-18,KXHIGHAUS-26MAY18-B96.5,12,4,1779105360,,0.0,0.01,0.005,0
austin,2026-05-18,KXHIGHAUS-26MAY18-B96.5,20,21,1779134220,,0.0,0.01,0.005,0
austin,2026-05-18,KXHIGHAUS-26MAY18-T97,4,2,1779069600,,0.0,0.01,0.005,0
austin,2026-05-18,KXHIGHAUS-26MAY18-T97,12,5,1779105600,,0.0,0.01,0.005,0
austin,2026-05-18,KXHIGHAUS-26MAY18-T97,20,22,1779134220,,0.0,0.01,0.005,0
austin,2026-05-18,KXHIGHAUS-26MAY18-B92.5,4,28,1779076800,,0.35,0.37,0.36,0
austin,2026-05-18,KXHIGHAUS-26MAY18-B92.5,12,42,1779105480,0.51,0.5,0.51,0.505,3.79
austin,2026-05-18,KXHIGHAUS-26MAY18-B92.5,20,55,1779134400,,0.72,0.8,0.76,0
austin,2026-05-18,KXHIGHAUS-26MAY18-B90.5,4,60,1779076800,,0.45,0.46,0.455,0
austin,2026-05-18,KXHIGHAUS-26MAY18-B90.5,12,42,1779105420,,0.27,0.28,0.275,0
austin,2026-05-18,KXHIGHAUS-26MAY18-B90.5,20,54,1779134340,0.04,0.04,0.05,0.045,6.8
austin,2026-05-18,KXHIGHAUS-26MAY18-T90,4,19,1779076800,,0.08,0.09,0.08499999999999999,0
austin,2026-05-18,KXHIGHAUS-26MAY18-T90,12,48,1779105600,0.15,0.15,0.17,0.16,3.48
austin,2026-05-18,KXHIGHAUS-26MAY18-T90,20,29,1779134220,,0.0,0.01,0.005,0
la,2026-05-18,KXHIGHLAX-26MAY18-T76,4,37,1779076740,,0.03,0.05,0.04,0
la,2026-05-18,KXHIGHLAX-26MAY18-T76,12,46,1779105600,,0.01,0.02,0.015,0
la,2026-05-18,KXHIGHLAX-26MAY18-T76,20,37,1779134400,,0.0,0.01,0.005,0
la,2026-05-18,KXHIGHLAX-26MAY18-B73.5,4,32,1779076740,0.39,0.38,0.39,0.385,7.37
la,2026-05-18,KXHIGHLAX-26MAY18-B73.5,12,51,1779105600,,0.35,0.38,0.365,0
la,2026-05-18,KXHIGHLAX-26MAY18-B73.5,20,60,1779134400,0.14,0.15,0.16,0.155,6.0
la,2026-05-18,KXHIGHLAX-26MAY18-B75.5,4,32,1779076800,,0.11,0.12,0.11499999999999999,0
la,2026-05-18,KXHIGHLAX-26MAY18-B75.5,12,44,1779105600,,0.03,0.05,0.04,0
la,2026-05-18,KXHIGHLAX-26MAY18-B75.5,20,58,1779134400,,0.02,0.03,0.025,0
la,2026-05-18,KXHIGHLAX-26MAY18-B71.5,4,17,1779076800,0.4,0.39,0.4,0.395,23.78
la,2026-05-18,KXHIGHLAX-26MAY18-B71.5,12,56,1779105600,0.5,0.49,0.5,0.495,8.36
la,2026-05-18,KXHIGHLAX-26MAY18-B71.5,20,60,1779134340,0.81,0.8,0.81,0.805,126.18
la,2026-05-18,KXHIGHLAX-26MAY18-B69.5,4,24,1779076800,,0.08,0.09,0.08499999999999999,0
la,2026-05-18,KXHIGHLAX-26MAY18-B69.5,12,32,1779105540,0.05,0.05,0.07,0.060000000000000005,10.0
la,2026-05-18,KXHIGHLAX-26MAY18-B69.5,20,20,1779134400,0.01,0.0,0.01,0.005,4.0
la,2026-05-18,KXHIGHLAX-26MAY18-T69,4,12,1779076500,,0.0,0.01,0.005,0
la,2026-05-18,KXHIGHLAX-26MAY18-T69,12,17,1779105540,,0.0,0.01,0.005,0
la,2026-05-18,KXHIGHLAX-26MAY18-T69,20,36,1779134400,,0.0,0.01,0.005,0
denver,2026-05-18,KXHIGHDEN-26MAY18-B52.5,4,32,1779076380,,0.0,0.08,0.04,0
denver,2026-05-18,KXHIGHDEN-26MAY18-B52.5,12,12,1779105480,,0.0,0.04,0.02,0
denver,2026-05-18,KXHIGHDEN-26MAY18-B52.5,20,5,1779130800,,0.0,0.01,0.005,0
denver,2026-05-18,KXHIGHDEN-26MAY18-B56.5,4,8,1779076380,,0.0,0.01,0.005,0
denver,2026-05-18,KXHIGHDEN-26MAY18-B56.5,12,8,1779104820,,0.0,0.01,0.005,0
denver,2026-05-18,KXHIGHDEN-26MAY18-B56.5,20,4,1779130800,,0.0,0.01,0.005,0
denver,2026-05-18,KXHIGHDEN-26MAY18-B50.5,4,41,1779076800,,0.1,0.17,0.135,0
denver,2026-05-18,KXHIGHDEN-26MAY18-B50.5,12,31,1779105360,0.04,0.03,0.04,0.035,12.0
denver,2026-05-18,KXHIGHDEN-26MAY18-B50.5,20,27,1779134160,,0.0,0.01,0.005,0
denver,2026-05-18,KXHIGHDEN-26MAY18-T57,4,8,1779076380,,0.0,0.01,0.005,0
denver,2026-05-18,KXHIGHDEN-26MAY18-T57,12,9,1779105120,,0.0,0.01,0.005,0
denver,2026-05-18,KXHIGHDEN-26MAY18-T57,20,4,1779130800,0.01,0.0,0.01,0.005,93.51
denver,2026-05-18,KXHIGHDEN-26MAY18-T50,4,47,1779076800,0.88,0.8,0.87,0.835,56.48
denver,2026-05-18,KXHIGHDEN-26MAY18-T50,12,35,1779105300,0.96,0.92,0.96,0.94,16.0
denver,2026-05-18,KXHIGHDEN-26MAY18-T50,20,3,1779132840,0.99,0.99,1.0,0.995,9.35
denver,2026-05-18,KXHIGHDEN-26MAY18-B54.5,4,17,1779076380,,0.01,0.02,0.015,0
denver,2026-05-18,KXHIGHDEN-26MAY18-B54.5,12,7,1779104940,,0.0,0.01,0.005,0
denver,2026-05-18,KXHIGHDEN-26MAY18-B54.5,20,5,1779130800,,0.0,0.01,0.005,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-B98.5,4,6,1779076740,,0.1,0.11,0.10500000000000001,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-B98.5,12,23,1779105540,,0.09,0.11,0.1,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-B98.5,20,46,1779134400,,0.07,0.08,0.07500000000000001,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-T99,4,2,1779075540,,0.01,0.02,0.015,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-T99,12,13,1779105360,,0.0,0.01,0.005,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-T99,20,6,1779131280,,0.0,0.01,0.005,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-B92.5,4,4,1779075780,,0.08,0.12,0.1,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-B92.5,12,28,1779105600,0.02,0.02,0.03,0.025,27.0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-B92.5,20,13,1779134400,,0.0,0.01,0.005,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-B96.5,4,19,1779076800,0.43,0.41,0.45,0.43,68.0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-B96.5,12,38,1779105600,,0.51,0.6,0.5549999999999999,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-B96.5,20,40,1779134400,,0.91,0.98,0.9450000000000001,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-T92,4,13,1779076560,,0.03,0.04,0.035,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-T92,12,26,1779105360,,0.0,0.02,0.01,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-T92,20,11,1779134400,,0.0,0.01,0.005,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-B94.5,4,10,1779076800,,0.35,0.4,0.375,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-B94.5,12,51,1779105600,,0.31,0.33,0.32,0
philadelphia,2026-05-18,KXHIGHPHIL-26MAY18-B94.5,20,33,1779134400,,0.0,0.01,0.005,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-T93,4,30,1779075540,,0.01,0.02,0.015,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-T93,12,16,1779105600,,0.0,0.01,0.005,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-T93,20,10,1779134280,,0.0,0.01,0.005,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-B86.5,4,28,1779076500,,0.15,0.19,0.16999999999999998,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-B86.5,12,42,1779105600,,0.14,0.15,0.14500000000000002,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-B86.5,20,54,1779134400,,0.3,0.34,0.32,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-T86,4,8,1779076500,,0.0,0.01,0.005,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-T86,12,11,1779105480,,0.0,0.01,0.005,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-T86,20,28,1779134400,0.05,0.03,0.04,0.035,5.0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-B88.5,4,8,1779076560,,0.53,0.54,0.535,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-B88.5,12,50,1779105600,0.59,0.55,0.59,0.5700000000000001,90.6
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-B88.5,20,52,1779134400,,0.57,0.6,0.585,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-B90.5,4,35,1779076680,,0.25,0.28,0.265,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-B90.5,12,47,1779105600,0.26,0.25,0.27,0.26,1.0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-B90.5,20,48,1779134400,,0.05,0.06,0.055,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-B92.5,4,16,1779076560,,0.03,0.04,0.035,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-B92.5,12,46,1779105600,,0.03,0.04,0.035,0
phoenix,2026-05-18,KXHIGHTPHX-26MAY18-B92.5,20,7,1779132960,,0.0,0.01,0.005,0
boston,2026-05-18,KXHIGHTBOS-26MAY18-T73,4,45,1779076800,0.04,0.05,0.15,0.1,104.41
boston,2026-05-18,KXHIGHTBOS-26MAY18-T73,12,61,1779105600,,0.31,0.38,0.345,0
boston,2026-05-18,KXHIGHTBOS-26MAY18-T73,20,61,1779134400,,0.36,0.43,0.395,0
boston,2026-05-18,KXHIGHTBOS-26MAY18-B77.5,4,22,1779076800,,0.17,0.31,0.24,0
boston,2026-05-18,KXHIGHTBOS-26MAY18-B77.5,12,57,1779105600,,0.08,0.12,0.1,0
boston,2026-05-18,KXHIGHTBOS-26MAY18-B77.5,20,51,1779134400,,0.01,0.02,0.015,0
boston,2026-05-18,KXHIGHTBOS-26MAY18-B79.5,4,19,1779076200,0.11,0.06,0.11,0.08499999999999999,1.0
boston,2026-05-18,KXHIGHTBOS-26MAY18-B79.5,12,36,1779105600,,0.03,0.04,0.035,0
boston,2026-05-18,KXHIGHTBOS-26MAY18-B79.5,20,36,1779134400,,0.0,0.01,0.005,0
boston,2026-05-18,KXHIGHTBOS-26MAY18-B73.5,4,33,1779076680,0.26,0.18,0.26,0.22,1.0
boston,2026-05-18,KXHIGHTBOS-26MAY18-B73.5,12,55,1779105600,0.23,0.23,0.24,0.235,1.0
boston,2026-05-18,KXHIGHTBOS-26MAY18-B73.5,20,61,1779134400,,0.32,0.49,0.405,0
boston,2026-05-18,KXHIGHTBOS-26MAY18-B75.5,4,21,1779076560,0.24,0.24,0.25,0.245,4.0
boston,2026-05-18,KXHIGHTBOS-26MAY18-B75.5,12,60,1779105600,0.26,0.27,0.39,0.33,1.0
boston,2026-05-18,KXHIGHTBOS-26MAY18-B75.5,20,60,1779134400,0.2,0.19,0.25,0.22,62.37
boston,2026-05-18,KXHIGHTBOS-26MAY18-T80,4,13,1779076560,,0.01,0.02,0.015,0
boston,2026-05-18,KXHIGHTBOS-26MAY18-T80,12,25,1779105360,0.01,0.01,0.02,0.015,5.0
boston,2026-05-18,KXHIGHTBOS-26MAY18-T80,20,32,1779134400,,0.0,0.01,0.005,0
nyc,2026-05-19,KXHIGHNY-26MAY19-B93.5,4,35,1779163020,0.46,0.37,0.45,0.41000000000000003,10.58
